,label,subject,content
114,1, 사제를 위하여 기도합시다.,"주님, 매일 미사 성제에서 주님의 현존을 실현 시키시는 모든 사제들의 사목 활동에 어려움이 없으시도록 많은 은총 내려 주소서."
115,1, 사제들을 위하여 기도합시다.,"주님, 사제들의 인류 구원을 위하여 십자가의 죽음을 받아들이신 그리스도를 본받아 현세의 모든 어려움을 극복하고 맡겨진 양들의 구원을 위해 기도할 수 있도록 도와주소서."
116,1, 사제들을 위하여 기도합시다.,"주님, 사제들이 인류 구원을 위하여 십자가의 죽음을 받아들이신 그리스도를 본 받아 현세의 모든 어려움을 극복하고 맡겨진 양들의 구원을 위해 일할 수 있도록 도와주소서."
117,1, 사제들을 위하여 기도합시다.,"주님, 사제들이 인간들의 죄를 대신하여 십자가의 죽음을 받아들이신 그리스도를 본 받아 주님의 뜻에 따라 올바른 성직자의 길을 걸을 수 있도록 주님의 은총 내려 주소서."
118,1, 성직자들을 위하여 기도합시다.,주님! 주님의 포도밭에서 일하는 성직자들을 축복하시어 성직자들이 바른 빛으로 맡겨진 양떼를 진리의 길로 이끌도록 도와주소서.
119,1, 사제들을 위하여 기도합시다.,"주님, 주님의 말씀을 전달하며 군인들을 보살피는 군종사제들에게 주님의 용기와 지혜를 주시어 그들을 위한 착한 목자가 되게 하소서."
120,1, 사제들을 위하여 기도합시다.,"주님, 당신의 뜻을 받들어 전파하는 사제들에게 영원히 축복 주시어 당신의 말씀을 세상곳에 전파할 수 있도록 도와주시고 언제나 당신의 충실한 벗이 되게 하소서."
121,1, 사제들을 위하여 기도합시다.,주님! 영원한 대 사제이신 주님을 따라 성사를 거행하는 모든 사제들을 축복하시어 성체성사를 통하여 보여주시는 주님의 완전한 사랑의 모범에 따라 살아가게 하소서.
122,1, 군종사제들을 위하여 기도합시다.,"주님, 그리스도의 말씀을 선포하며 군인들에게 힘과 용기를 주기 위해 오늘도 전후방에서 열심히 뛰고 계시는 군종 신부들에게 포교사업의 수호자이신 ‘예수 아기의 성녀 데레사’의 깊은 신앙을 본받아 빛나는 지혜와 슬기로 온갖 시련을 극복하며 외롭고 힘든 벌판에 든든한 목자의 몫을 다할 수 있도록 은총 내려 주소서."
123,1, 신부님들을 위하여 기도합시다.,"사랑이 많으신 주님, 주님의 가르침을 우리들에게 전해 주시고 우리들이 주님의 뜻과 같이 살 수 있도록 이끌어 주시는 신부님들이 항상 건강하게 사제의 길을 갈 수 있도록 도와주소서."
124,1, 선교자들을 위하여 기도합시다.,"주님, 이 세상 끝까지 구원의 복음을 선포할 사명을 충실히 따르는 선교자들로 하여금 선교자에게 오는 박해와 고통을 극복하고 부활하신 주님의 증인이 되게 하소서."
125,1, 선교사를 위하여 기도합시다.,"주님, 이 세상 끝까지 참된 해방과 구원의 복음을 선포할 사명을 충실히 따르는 선교자들로 하여금 선교지에서 오는 박해와 고통을 극복하고 부활하신 주님의 증인이 되게 하소서."
126,1, 선교자들을 위하여 기도합시다.,"은총이 많으신 주님, 예수님의 말씀을 전하려고 애쓰고 계신 선교사들을 위하여 기도 드리오니 그 분들에게 주님의 은총을 내려주시어 영육간에 건강하시도록 은총 주소서."
127,2, 어린이들을 위하여 기도합시다.,"주님, 모든 어린이들이 가족의 따뜻한 사랑과 보살핌을 받으며 하느님의 참사랑을 깨닫고 올바르게 자랄 수 있도록 그들을 지켜 주소서."
128,1, 선교사들을 위하여 기도합시다.,"주님, 이 세상 끝까지 구원의 복음을 선포할 사명을 충실히 따르는 선교자들에게 선교지 에게 오는 박해와 고통을 이겨내고 부활하신 주님의 증인이 되게 하소서."
129,1, 수도자들을 위하여 기도합시다.,"주님, 당신께 자신의 자유의지와 모든 삶을 봉헌한 수도자로 하여금, 십자가 위에 달리시어 죽기까지 순명하신 그리스도를 본받아 생활하며, 주님의 사랑과 자비를 깊이 깨달아 이웃에게 그 사랑의 신비를 전파하게 하소서."
130,1, 수도자를 위하여 기도합시다.,"주님, 그리스도를 통하여 충실히 따르기로 결심한 수도자들이 스스로 응답한 삶에 더욱 충실하게 하시며 가난, 정결, 순명의 복음적 권고에 따라 이 세상의 빛과 소금이 되게 하소서."
131,4, 영명축일을 맞이하신 (본당)수녀님을 위하여 기도합시다.,"주님, 저희 본당의 살림을 돌보시며 사랑의 공동체를 이루는 일에 힘쓰고 계신 (원장)수녀님에게 지혜와 건강을 주시어 당신 사랑을 성실히 실천하여 이 지역의 복음전파의 파수꾼이 되게 하소서."
132,4, 영명축일을 맞이하신 (본당)수녀님을 위하여 기도합시다.,"주님, 항상 자애로우시고 인자하신 어머님처럼 저희들을 이끌어 주시고 보살펴 주시는 (원장)수녀님에게 영육간의 건강과 은총을 내려 주소서."
133,4, 영명축일을 맞으시는 ( )신부님을 위하여 기도합시다.,"주님, 항상 주님의 제단에서 당신 양들의 성화를 위해 희생하시는 겸손한 사제, ( ) 신부님을 보호하시고, 천국으로 안내하는 사랑의 인도자가 되게 하소서."
134,4, ( ) 신부님의 영명축일을 위하여 기도합시다.,"사랑으로 온 누리에 복음을 넘치게끔 주시는 주님, 영명축일 맞이한 우리 ( ) 신부님에게 영육간에 늘 건강 주시고, 기도하는 삶 속에서 늘 기쁨 넘치게 하소서."
135,1, 수도자를 위하여 기도합시다.,"주님, 그리스도를 충실히 따르기로 결심한 수도자들이 스스로 응답한 삶에 더욱 충실하게 하시며, 정결, 순명의 복음적 권고에 따라 이 세상의 빛과 소금이 되게 하소서."
136,4, ( ) 신부님의 영명축일을 위하여 기도합시다.,"주님, ( ) 신부님에게 천상의 빛을 내려주시어 많은 양떼들을 사랑으로 이끌 수 있는 거룩한 목자가 되게 도와주시어 하느님 은총의 빛으로 채워주소서."
137,4, ( ) 수녀님을 위하여 기도합시다.,"주님, 우리 철산교우들과 같은 믿음 안에서 함께 해 주시던 ( )수녀님이 어디를 가시든지 언제나 주님의 백성을 이끌어 갈 분이 되시어 주님께 서원한 바를 충실히 지키시며 살아가실 수 있도록 은총을 내려 주소서."
138,4, ( )수녀님을 위하여 기도합시다.,주님! 오늘도 정직과 사랑으로 성실히 하느님 나라 건설을 위하여 열심한 삶을 살고 계시는 수녀님에게 세상의 어떤 고난도 참아 받을 수 있는 힘과 용기를 주시고 매 순간 하느님의 기적을 체험하면서 하느님의 기적을 세상의 보여주는 삶을 살아가게 하시어 예수님께서 주시는 마음의 평화와 기쁨이 함께 하시도록 도와주소서.
139,1, 성소자를 위하여 기도합시다.,"주님, 당신의 거룩한 부르심에 응답코자 하는 성소자들의 마음에 당신의 사랑을 심어 주시어 당신과 함께 하는 길을 걷게 하소서."
140,1, 성소자를 위해 기도합시다.,오 예수여 영혼들의 천상 목자시여 주는 사도들을 부르시어 사람 낚는 어부되게 하셨나이다. 비오니 오늘도 열심하고 마음 넓은 우리 젊은이들을 부르시어 당신 제자로 삼으시고 당신 일군으로 삼으소서. 그들도 주와 함께 만민의 구원을 목말라 하며 제단에서 당신 제사를 날마다 새로이 바치게 하소서. 당신의 사명을 이어받아 주의 신비체인 교회를 건설하고 땅과 소금과 세상의 빛이 되게 하소서.
141,2, 우리 모두의 가정을 위하여 기도합시다.,"지금 우리나라의 모든 가정은 부모들의 이기심과 무분별한 생각과, 행동으로 인해 가장 소중하고 행복해야 할 가정들이 너무 쉽게 허물어져 가고 있습니다. 주님, 모든 가정을 당신 품에 받아 주시어 가정 안에서 우리의 부모들이 당신의 참사랑을 실천하는데 솔선 수범하여 평화와 행복이 넘치는 성가정이 되게 하여 주소서."
142,2, 가정을 위하여 기도합시다.,"주님, 저희 모든 가정이 성모 마리아와 성요셉을 본받아 주님의 작은 교회로써 역할을 다하고 서로 사랑하는 삶의 표양으로 이웃에게 복음을 전하게 하소서."
143,4, 우리 가정을 위하여 기도합시다.,"항상 우리 어린이들을 사랑해 주시는 하느님 아버지! 감사합니다. 우리도 예수님의 성가정을 본받아 아침저녁에 가족과 함께 기도하며, 서로 양보하고, 어려운 일 있으면 피하지 말고 이웃을 열심히 도우며, 특별히 부모님의 말씀에 기쁜 마음으로 순종하며 예수님의 가정만큼이나 경건하고 사랑이 넘치는 성가정을 이루도록 은총과 축복 많이 내려주셔요."
144,4, 우리 가정을 위하여 기도합시다.,"주님, 성가정을 통하여 가정생활의 모범을 보여주시었으니 더욱 더 새해를 맞이하여 서로 서로 존경하고 사랑하며 화목한 가운데 주님의 사랑 받는 공동체가 되게 하소서."
145,4, 본당의 모든 가정을 위하여 기도합시다.,"사랑이신 주님, 본당의 모든 가정을 위하여 기도 하오니 본당의 모든 그리스도 신자 가정을 주님의 은총으로 풍요하게 하시고 아버지의 영광을 위하여 성화되도록 도와주시며, 각기 처한 다양한 생활 속에서 하느님의 부르심에 응답하는 성가정이 되도록 은총 주소서."
146,2, 가정을 위하여 기도합시다.,주님! 모든 가정이 당신으로 말미암아 건강하고 화목하게 하시며 언제나 웃음꽃이 만발하게 하소서.
147,2, 가정을 위하여 기도합시다.,"주님, 그리스도를 믿고 따르는 모든 가정이 성가정을 본받아 일치와 사랑으로 서로 감싸주며 주님의 대한 믿음으로 항상 감사와 기쁨의 생활을 할수 있도록 도와주소서."
148,2, 가정을 위하여 기도합시다.,주님! 모든 가정이 당신으로 말미암아 건강하고 화목하게 하시며 언제나 웃음꽃이 만발하게 하소서.
149,2, 어린이들을 위하여 기도합시다.,"주님, 당신께서 큰 은총으로 저희에게 맡겨 주신 어린이들을 위하여 기도하오니 당신께 찬미와 감사를 드릴 줄 알고 또 이웃을 사랑하는 따듯한 마음으로 건강하고 슬기롭게 자라는 착한 자녀 되게 도와주소서."
150,2, 어린이들을 위하여 기도합시다.,"주님, 나자렛 성가정에서 어린 시절을 보낸 예수님을 따라 모든 어린이들이 부모의 사랑을 받으며 그들의 동심을 순수하게 키워 나갈 수 있도록 도와주소서."
151,2, 자녀들을 위하여 기도합시다.,"주님, 저희들이 주님의 사랑을 실천하며, 부모의 은혜에 감사하고, 항상 주님의 말씀에 귀기울이며, 슬기롭게 성장할 수 있도록 이끌어 주소서."
152,2, 자녀들을 위하여 기도합시다.,"주님, 저희 자녀들에게 주님의 사랑을 알게 하시며 부모의 사랑에 감사하고, 밝고 건전하게 성장할 수 있도록 지혜의 은총을 채워주소서."
153,4, 주일학교 어린이들을 위하여 기도합시다.,"주님, 방학기간동안 주일학교 어린이들이 주님과 함께 하는 시간을 많이 갖고 마음껏 주님을 찬미하며 주님에 대한 사랑이 더욱 자라나도록 은총 주소서."
154,2, 어린이들을 위하여 기도합시다.,"주님, 모든 어린이들이 가족의 따뜻한 사랑과 보살핌을 받으며 하느님의 참사랑을 깨닫고 올바르게 자랄 수 있도록 그들을 지켜 주소서."
155,2, 청소년을 위하여 기도합시다.,"주님, 저희의 청소년들이 젊은이다운 순수함을 간직하면서도 지혜와 경험이 풍부한 어른들의 가르침을 귀담아 듣고 받아들이는 아량을 갖게 하소서."
156,2, 젊은이들을 위하여 기도합시다.,"주님, 모든 젊은이들을 영육간에 건강하고 깨끗하게 지켜 주시고 그들의 마음에 진리와 자유를 탐구하는 마음을 주시어 아름답고 서로 사랑하는 세상을 건설하게 하소서."
157,2, 청소년들을 위하여 기도합시다.,"주님, 청년들이 모든 일에 충실하고 말보다는 행동으로 주님 앞에 늘 노력하는 자녀들이 될 수 있도록 도와주소서."
158,4, 새 영사제들을 위하여 기도합시다.,"지극히 인자하시고 자애로우신 천주여, 은총이 가득한 세례성사로 새로이 태어나는 영세자를 축복해 주시고, 이 주님의 자녀들이 부활에 대한 확고한 신앙으로 매일을 살게 하소서."
159,4, 예비자를 위하여 기도합시다.,주님! 주님을 더 잘 알기 위하여 찾아온 예비자들에게 은총 내리시어 주님께 조금 더 다가갈 수 있도록 도와주소서.
160,4, 새로 영세한 우리 자신을 위하여 기도합시다.,"주님, 그리스도의 부활을 기념하는 오늘 세례성사로 새로이 탄생한 저희들이 부활에 대한 확고한 신앙과 새로운 희망으로 매일을 살아가게 하소서."
161,4, 예비자를 위하여 기도합시다.,"주님, 진리의 빛을 찾아 교회로 모여 온 예비자들에게 당신을 올바르게 알아볼 수 있는 은총을 주시고 또한 그들에게 어떠한 시련이 닥칠지라도 흔들리지 않는 굳센 믿음을 주소서."
162,4, 본당 공동체를 위하여 기도합시다.,"주님, 저희 본당의 모든 신자들이 우리를 위해 부활 승천하신 예수님과 같이 이웃 형제들을 진심으로 사랑하며 그들로부터 사랑을 받는 주님의 진실된 자녀가 되게 하여 주소서."
163,2, 하느님 백성을 위하여 기도합시다.,우리를 지극히 사랑하시어 예수님을 보내 주신 하느님. 하느님의 백성인 우리도 서로 사랑하고 하느님을 모르는 이웃에게도 그 사랑을 실천하여 이 세상 모든 사람들이 하느님의 백성이 되게 하소서.
164,4, 본당 공동체를 위하여 기도합시다.,사랑이신 주님! 본당 공동체 안에서 믿음을 키워나가는 우리 모두를 축복해 주시고 사랑의 성체 안에 하나되어 내 이웃과 우리 사회에 복음을 전파하는 참 신앙인이 될 수 있도록 이끌어 주소서.
165,1, 그리스도 신자들의 일치와 협력을 위하여 기도합시다.,"주님, 모든 신자들이 주님의 대한 진정한 신앙이 무엇인지 깨달아, 서로서로가 일치와 협력으로서 참다운 교회의 공동체가 형성될 수 있도록 도와주소서."
166,1, 그리스도 신자들의 일치와 협력을 위하여 기도합시다.,"주님, 모든 신자들이 그리스도의 수난과 부활을 생활안에서 증언하고 서로간의 대화와 협력을 통해 인류애를 꽃피우도록 도와주소서."
167,1, 그리스도 신자들의 일치와 협력을 위하여 기도합시다.,"주님, 모든 신자들이 그리스도의 수난과, 부활을 생명 안에서 증언하고, 서로간의 대화와 협력을 통해, 인류의 공동선에 기여하도록 도와주소서."
168,1, 그리스도 신자들의 일치와 협력을 위하여 기도합시다.,"주님, 모든 신자들이 일상 생활에서 수난과 고통을 통해 생명으로 나아가는 부활의 신비를 더욱 깊이 깨우치며 그리스도의 십자가의 길에 더욱 더 깊이 동참하는 신앙인이 되도록 도와주소서."
169,4, 본당 공동체를 위하여 기도합시다.,"주님, 본당에서 주님의 일에 봉사하는 단체들에게 복을 내려 주시고 그들이 맡겨진 사명을 성실히 수행함으로서 서로 화목하여 본당 발전에 기여하게 하소서."
170,4, 본당 공동체를 위하여 기도합시다.,"주님, 본당의 모든 신자들에게 교회를 사랑하고 아끼는 마음을 더해 주시고 즐거이 봉사의 직분을 수행함으로서 기쁨의 생활이 되게 하시어 서로 사랑하고 일치하는 아름다운 공동체가 되게 하소서."
171,4, 본당 공동체를 위하여 기도합시다.,"주님, 저희 본당의 모든 신자들이 한 형제가 되어 초대 교회 공동체를 본받아 서로 마음을 나누는 진정한 사랑의 공동체를 이루도록 도와주소서."
172,4, 본당 공동체를 위하여 기도합시다.,"주님, 구역, 반과 여러 단체 공동체를 위하여 기도하오니 공동체 안에서 서로 사랑하며, 그리스도의 향기를 전할 수 있도록 도와주시고, 주님의 뜻에 따라 도우며 화목한 신앙 생활을 할 수 있도록 도와주소서."
173,4, 우리 자신을 위하여 기도합시다.,"주님, 선조들이 드린 그 피의 제사를 항상 묵상하며 우리도 주님의 정열이 끊임없이 타오르는 용광로와 같이 가슴속에 타오르도록 충직한 믿음을 주소서."
174,4, 우리 자신을 위하여 기도합시다.,"주님, 주님의 사랑을 갈망하는 저희들이나 세상의 수많은 유혹들로 인해서 주님을 알았던 첫마음을 잊는 때가 많습니다. 다시 한번 저희들이 그때를 되돌아 볼 수 있도록 저희 마음을 비워 주소서."
175,4, 우리 자신을 위하여 기도합시다.,"부활하신 주님, 찬미 영광 받으소서, 비록 나약하고 항상 죄중에 지내는 우리들이지만 당신의 끝없는 사랑과 은총 속에서 진실한 믿음 안에 사는 신앙인이 되게 하소서."
176,4, 우리 자신을 위하여 기도합시다.,"주님, 살아 계신 주님을 믿는 저희들이 언제나 주님께 희망을 두고 주님을 사랑하며 감사와 기쁨의 생활을 하게 하소서."
177,4, 우리 자신을 위하여 기도합시다.,"주님, 그리스도의 뜻을 따라 살아가려고 노력하는 저희에게 주님의 사랑과 용기를 심어 주시어 저희들이 어떠한 어려움에도 흔들리지 않고 꿋꿋하게 살아 갈 수 있도록 이끌어 주소서."
178,4, 우리 자신을 위하여 기도합시다.,자기 십자가를 지고 나를 따라오지 않는 사람은 내 사람이 될 자격이 없다고 하신 주님. 내 십자가마저 지고 싶지 않다고 때때로 외치는 우리들을 불쌍히 여기시어 각자가 감당할 수 있는 무게만큼만 질 수 있도록 은총 주소서.
179,2, 도덕성 회복을 위하여 기도합시다.,사랑하는 주님! 많은 사람들이 오직 자신의 육체적 쾌락이나 재물에만 눈이 어두워 져서 모든 사람들의 고통이나 어려움 심지어 생명까지도 도외시하는 세대에 도달하였습니다. 부디 전능하신 성총으로 탐용심과 육정을 버리고 깨끗한 영혼으로 치유될 수 있도록 은총 내려 주소서.
180,2, 위정자들을 위하여 기도합시다.,"주님, 국민들을 위하여 일하는 위정자들에게 참 봉사와 최선의 의미를 깨닫게 하시어 자신의 역할에 올바른 책임과 사명감을 갖게 도와주소서."
181,2, 정치인들을 위하여 기도합시다.,"주님, 이 나라 정치인들에게 주님의 정의와 지혜를 심어 주시어, 그들이 하루빨리 당리당략과 개인의 이기심에서 벗어나 진전으로 국민들을 위하는 봉사자가 될수 있도록 도와주소서."
182,2, 정치인들을 위하여 기도합시다.,"사랑하는 예수님, 우리나라를 이끌어 나가는 정치인들에게 지혜와 슬기를 주시어 평화롭고 행복한 나라를 만들 수 있도록 도와주소서,"
183,2, 우리나라 위정자들을 위하여 기도합시다.,"주님, 이 나라의 위정자들이 자신의 탐욕과 이기심을 버리고 주님 사랑의 빛으로 국민을 성실하게 섬기는 참다운 일꾼들이 되게 하소서."
184,2, 지역사회 지도자를 위하여 기도합시다.,"주님, 이 나라의 각 지역 사회에서 일하는 모든 지도자들에게, 주님의 정의와 사랑을 주시어 모든 사람을 소중히 여기는 마음으로 지역사회의 균형있는 발전을 위해 봉사하게 하게 하소서."
185,2, 지역사회 지도자들을 위하여 기도합시다.,"주님, 이 나라가 각 지역에서 일하고 있는 모든 지도자들이 올바른 자세로 맡은 바 임무를 다하고, 지역간의 균형있는 발전에 힘쓰게 하소서."
186,2, 사회 지도자들을 위하여 기도합시다.,"주님, 이사회의 모든 지도자들이 사리사욕에서 벗어나 올바른 판단력으로 맡겨진 책무에 충실하며 특히 물질 유혹에 빠지지 않게 하소서."
187,2, 사회 지도자들을 위하여 기도합시다.,"주님, 이사회의 지도자들이 정의롭고 깨끗한 생활을 함으로서 모든 이의 모범이 되며, 이 사회를 주님께서 원하시는 평화로운 세상으로 이끌도록 도와주소서."
188,2, 정치인들을 위하여 기도합시다.,"주님, 이 나라 정치인들이 자신의 이익과 명예만을 찾지 않고 그리스도의 사랑과 정의를 깨달아 이 나라를 위하여 진정한 봉사를 할 수 있도록 도와주소서."
189,2, 위정자들을 위하여 기도합시다.,"주님, 국민들을 위하여 일하는 위정자들에게 참 봉사와 최선의 의미를 깨닫게 하시어 자신의 역할에 올바른 책임과 사명감을 갖게 도와주소서."
190,2, 교육자들을 위하여 기도합시다.,"주님, 우리 학생들을 위하여 고생하시고 계시는 교육자들에게 주님의 은총과 영육간의 건강을 주시고 그들을 주님과 함께 평화의 길로 인도하게 하소서."
191,2, 교육자들을 위하여 기도합시다.,"주님, 학생들을 가르치고 있는 교육자들이 참된 스승으로서 참 교육을 위하여 온 힘을 다할 수 있도록 당신의 사랑과 지혜를 내려 주소서."
192,2, 교회 봉사자들을 위하여 기도합시다.,"좋으신 주님, 성령을 통하여 교회의 모든 계층에 봉사하는 이들을 위하여 기도하오니 주의 은총으로 여러 계층에 있는 모든 이로 하여금 충실한 봉사를 할 수 있도록 도와주소서."
193,3, 가난한 이웃들을 위하여 기도합시다.,"주님, 물질의 지나친 결핍으로 고통받는 이들을 위로하여 주시고 그들이 인간다운 삶을 영위할 수 있도록 저희 모두가 형제적 사랑으로 서로 돌보며 살아가게 하소서."
194,3, 가난한 이웃들을 위하여 기도합시다.,"주님, 굶주리는 사람들에게 자비를 베풀어 주시고 그들의 이웃인 저희들에게는 나눔의 아름다움을 깨닫게 하시어 필요한 양식을 기꺼이 나누게 하소서."
195,3, 가난한 이웃들을 위하여 기도합시다.,"주님, 넘치면서 풍요한 세상 같지만 아직도 많은 사람들이 굶주림에 허덕이고 있습니다. 저희 모두가 가진 것을 나눌 수 있게 하시고 그들을 향한 관심과 사랑으로 함께 살아갈 수 있도록 도와주소서."
196,3, 가난한 이웃들을 위하여 기도합시다.,"주님, 육체적이나 정신적으로 괴로움을 겪고 있는 모든 이들에게 희망과 용기를 가지고 고통을 이겨 나아갈 수 있도록 도와주소서."
197,3, 고통받는 이웃들을 위하여 기도합시다.,죽음의 고통 속에서 천대를 받다가 죽은 라자로를 품에 안으시듯 육체와 정신적으로 고통받는 이들을 품에 안으시어 위로해 주시고 모두가 서로 사랑하며 살아갈 수 있도록 도와주소서.
198,3, 환자를 위하여 기도합시다.,"주님, 육신과 마음의 병으로 고통받는 이들을 위로하여 주시고 그들이 하루빨리 회복하여, 주님 사업에 열심일 수 있도록 도와주소서."
199,3, 고통받는 이들을 위하여 기도합시다.,많은 사람들이 대형사고의 두려움 속에서 정신적인 고통 속에서 살아가고 있습니다. 전능하신 주님. 이 불행한 여러 사람들이 예수님의 십자가의 고통을 묵상하며 모든 어려움을 슬기롭게 극복해 나아갈 수 있도록 많은 은총을 내려 주소서.
200,3, 고통받는 이웃들을 위하여 기도합시다.,"주님, 가난과 질병으로 고통받는 모든 사람에게 주님의 자비를 베풀어 주시고 저희 모두가 그들의 고통을 함께 아파하고 나눌 수 있는 좋은 이웃이 되게 하소서."
201,3, 장애자를 위하여 기도합시다.,"주님, 우리와 같지 않은 조건에서 힘들게 살아가는 이들에게 사랑 주시고 어떤 어려움 앞에서도 굽히지 않는 지혜와 용기 주시어 꿋꿋이 살아갈 수 있도록 도와주소서,"
202,3, 가난한 이들을 위하여 기도합시다.,물질의 지나친 결핍으로 고통받는 이들의 희망이 되어 주시고 우리 모두의 마음을 움직이시어 가진 것을 서로 나눌 수 있는 아량을 심어주소서.
203,3, 질병으로 고통받는 이들을 위하여 기도합시다.,"주님, 온갖 질병으로 고통받고 있는 많은 사람들에게 자비를 베풀어 주시고, 그들이 하루빨리 치유되어 주님의 사랑 안에서 주의 길을 걷게 하소서."
204,3, 질병으로 고통받는 이들을 위하여 기도합시다.,"주님, 현대의학으로 나을 수 없는 고통받는 사람들을 위로하여 주시고 그들이 십자가에서 고통받으신 주님을 바라보며 고통의 참된 의미를 깨닫게 하소서."
205,3, 질병으로 고통받는 이들을 위하여 기도합시다.,"주님, 질병으로 고통받는 모든 사람들이 자비로우신 주님안에서, 힘을 얻어 고통을 잘 극복해 나가도록 도와주시고 빠른 치유의 은총으로 건강을 되찾게 하여 주소서."
206,3, 장애자를 위하여 기도합시다.,"주님, 심신의 장애로 어려움을 겪고 있는 이들을 특별히 돌보아 주시고, 많은 봉사자들과 은인들을 보내 주시어 재활의 의지를 키우고 열매 맺을 수 있도록 도와주소서,"
207,3, 헐벗고 굶주리는 이들을 위하여 기도합시다.,"주님, 헐벗고 굶주리는 이들에게 사랑과 은총주시어 그들이 희망을 잃지 않게 하시고 신자들이 그들에게 사랑과 나눔으로서 돌볼 수 있도록 도와주소서."
208,3, 고통받는 이들을 위하여 기도합시다.,"주님, 좌절과 실망으로 고통받는 이들을 주님 친히 위로해 주시고 그들이 주님에 대한 신뢰와 희망으로 새로운 힘을 얻게 하소서."
209,3, 온갖 질병으로 고통받는 이들을 위하여 기도합시다.,주님! 육체적 정신적 질병으로 고통받는 사람들의 마음을 주께서 친히 위로하여 주시고 그들이 자신의 아픔을 극복할 수 있는 힘을 얻게 하여 주소서.
210,3, 불우한 이웃을 위하여 기도합시다.,"주님, 현대의 풍요 속에서도 물질적 가난 때문에 인간의 존엄성을 위협받고 있는 이웃들이 인간답게 살 수 있는 권리를 되찾을 수 있도록 저희 마음을 나눔의 정신으로 채워 주소서."
211,3, 고통받는 이들을 위하여 기도합시다.,"주님, 가난과 질병으로 고통받는 이들에게 주님의 자비를 베풀어 주시고 주님의 사랑속에서 고통을 함께 나눌 수 있는 좋은 이웃이 되게 하소서."
212,3, 장애인을 위하여 기도합시다.,"주님, 육체적인 고통과 장애인이라는 것 때문에 삶의 의욕을 잃고 괴로움을 겪는 분들에 게 주님의 사랑을 체험하게 해주시고 주님의 대한 용기와 희망을 잃지 않도록 늘 기도하면서 주님께서 늘 함께 하신다는 것을 믿고 의지하며 고통을 통하여 하느님의 영광이 드러나게 하소서."
213,3, 장애인들을 위하여 기도합시다.,"주님, 몸과 마음이 온전하지 못하여 어려움을 겪고 있는 사람들에게 주님께서 몸소 사랑의 손길을 펼치시어 즐 희망으로 다시 일어서는 의지를 심어 주시고 저희에게는 그들의 고통을 함께 나누는 사랑의 마음을 심어주소서."
214,3, 양심수들을 위하여 기도합시다.,"주님, 진리와 정의를 외치다 감옥에 갇혀 있는 이들을 위하여 기도하오니, 주님 몸소 그들을 위로하여 주시고 그들의 고통이 헛되지 않도록 이 세상에 참된 정의를 심어주소서."
215,3, 수재민들을 위하여 기도합시다.,"주님, 지금 농민은 가뭄과 홍수에 각각 고통받고 있습니다. 어려움에 처해있는 그들에게 본래의 자연을 되돌려 주시고, 가을에 풍성한 수확을 거둘 수 있도록 지극한 은총 허락하시옵고 저희로 하여금 도움이 필요한 곳에 기꺼이 동참하게 하소서."
216,3, 세상을 떠난 이들을 위하여 기도합시다.,"주님, 저희와 함께 살다가 이 세상을 떠난 이들이 이 세상에서 지은 모든 죄의 허물을 용서받고 주님과 함께 영원히 살게 하소서."
217,3, 세상을 떠난 이들을 위하여 기도합시다.,"주님, 이 세상을 떠난 모든 이들이 죄의 허물을 용서받고 주님과 함께 영원한 천상행복을 누리게 하소서."
218,3, 하느님의 뜻을 실천하다가 죽은 이들을 위하여 기도합시다.,"주님, 주님의 뜻을 증거하며 진리를 전하기 위해 몸바친 모든 이들에게 주님의 나라에서 영원한 천상행복을 누리도록 허락하여 주소서."
219,3, 세상을 떠난 이들을 위하여 기도합시다.,"주님, 당신만을 바라보며 살다가 세상을 떠난 이들에게 당신의 자비와 사랑을 주시어 영원한 안식을 누리게 하소서."
220,3, 세상을 떠난 이들을 위해 기도합시다.,"주님, 후손들에게 더 좋은 세상을 물려주기 위하여 온갖 어려움을 극복하며 살다가 이 세상을 떠난 저희 조상들을 천상 행복으로 이끌어 주소서."
221,3, 냉담자를 위하여 기도합시다.,"주님, 여러 가지 사정으로 주님을 떠나 살고 있는 이들의 마음속에 새로운 열정을 심어 주시어 주님의 무한하신 사랑을 깨닫고 교회의 품안에 들어오게 하시며 신자로서 본분에 성실하며 믿음을 성장시켜 나갈 수 있도록 도와 주소서."
222,3, 냉담자들을 위하여 기도합시다.,"좋으신 주님, 늘 우리에게 안식처가 되어 주시니 감사합니다. 잠시의 잘못생각으로 몸과 마음이 당신을 떠나 있는 냉담자들을 위하여 기도하오니 당신의 참사랑을 다시금 깨달아 온전히 당신께 의탁하는 자녀가 되도록 은총내려 주소서."
223,3, 냉담자들을 위하여 기도합시다.,"주님, 주님을 외면한 채 살아가고 있는 이들에게 주님의 따뜻한 사랑을 깨닫게 하시어 그들이 주님 품으로 돌아와 참된 신앙의 기쁨을 누리게 하소서."
224,3, 냉담자들을 위하여 기도합시다.,"주님, 여러 가지 사정으로 주님을 떠나 살고 있는 이들에게 자비를 베푸시어 그들을 한결같이 돌보아 주시는 주님의 사랑을 깨닫고 주님께로 돌아오게 하소서."
225,3, 냉담자를 위하여 기도합시다.,"주님, 당신을 한층 더 사랑할 수 있도록 저희들의 마음을 열어 주시고 주일을 지키지 않고, 반모임에 참석하지 않는 교우들에게 당신의 현존하심을 깨닫게 하여 주님의 사랑을 받을 수 있도록 도와 주소서."
